"nct_id","start_date","completion_date","phase","official_title","description","condition_name","intervention_type","intervention_name"
NCT01487018,2011-12-31,2015-07-31,Phase 3,Evaluation of the Application of Point-to-Point Computer-Assisted Navigation for Mirroring-Reconstructing of Unilateral Posttraumatic Zygomatic Deformity: A Randomized Controlled Trial,"Treatment of late deformities following fractures of the orbitozygomaticomaxillary complex can be considered a formidable challenge, even to the skilled surgeon. However, the development of Computer-Assisted Navigation technology Offers new opportunities in the treatment of such deformities. With the help of navigation system,pre- and intraoperatively,the objective of any supporting medical device for reconstruction of the orbitozygomaticomaxillary complex would be visualization of the real and desired positions of the zygoma. In this randomized controlled trial, the investigators would like to evaluate the feasibility and accuracy of a new method for planning and realizing zygomatic osteotomies in cases of established post-traumatic deformities using computer assisted navigation.",Zygomatic Fractures,Procedure,Traditional Surgery
NCT05740020,2023-02-12,2023-06-01,Not Applicable,Effect of Virtual Reality in Spider Cage on Gross Motor Performance and Balance in Children With Spastic Diplegia,This study will detect the effect of virtual reality in spider cage on gross motor performance and balance in children with spastic diplegia.,Cerebral Palsy,Device,virtual reality glasses
NCT05740020,2023-02-12,2023-06-01,Not Applicable,Effect of Virtual Reality in Spider Cage on Gross Motor Performance and Balance in Children With Spastic Diplegia,This study will detect the effect of virtual reality in spider cage on gross motor performance and balance in children with spastic diplegia.,Cerebral Palsy,Other,The traditional exercise program
NCT00744523,2007-09-30,2009-03-31,Not Applicable,ARMOUR: Proximal Protection With The Mo.Ma Device During Carotid Stenting,The objective of the ARMOUR study is to evaluate the safety and effectiveness of the Mo.Ma proximal flow blockage cerebral protection device for patients at high surgical risk for carotid endarterectomy who undergo carotid artery stenting,Carotid Artery Disease,Device,Mo.Ma cerebral protection device
NCT03787693,2018-07-01,2023-06-30,Not Applicable,Virtual Reality Augmented Gait Adaptation in Stroke Survivors,"The major problem in stroke survivors that is being addressed in this research project is walking asymmetry, i.e., difference between the legs during walking (e.g. steps on the more affected side are longer than the other). A potential solution to this problem is using new technology like virtual reality during walking training to make stroke survivors have a better sense of their asymmetry. A second problem that we aim to address in this study is whether asymmetry is accurately felt by the stroke survivors and how we can address it. Our ongoing work on the effects of virtual reality on learning new walking tasks in stroke survivors indicates that virtual reality maybe particularly important for those with walking asymmetry. In this study, we plan to recruit stroke survivors who have such asymmetries during walking and have them learn a new walking task in virtual reality. We will also test the stroke survivors to determine if there is a relationship between how well they learn the new task with their ability to feel asymmetry accurately.",Stroke,Behavioral,VR - Virtual Reality
NCT05477680,2022-09-01,2027-08-31,Not Applicable,"Intraoperative Brain Shift Calculation Study: a Prospective, Single Arm Clinical Trial","The purpose of the study is to calculate magnitude, type of intraoperative brain shift and assess possibility of it's prediction.","Tumor, Brain",Device,Navigation-guided surgery
NCT05477680,2022-09-01,2027-08-31,Not Applicable,"Intraoperative Brain Shift Calculation Study: a Prospective, Single Arm Clinical Trial","The purpose of the study is to calculate magnitude, type of intraoperative brain shift and assess possibility of it's prediction.",Cavernoma,Device,Navigation-guided surgery
NCT05477680,2022-09-01,2027-08-31,Not Applicable,"Intraoperative Brain Shift Calculation Study: a Prospective, Single Arm Clinical Trial","The purpose of the study is to calculate magnitude, type of intraoperative brain shift and assess possibility of it's prediction.",Arteriovenous Malformations,Device,Navigation-guided surgery
NCT05477680,2022-09-01,2027-08-31,Not Applicable,"Intraoperative Brain Shift Calculation Study: a Prospective, Single Arm Clinical Trial","The purpose of the study is to calculate magnitude, type of intraoperative brain shift and assess possibility of it's prediction.",Intracerebral Hematoma,Device,Navigation-guided surgery
NCT00246896,2001-08-31,2005-08-31,Not Applicable,A Program of Collaborative Care for Alzheimer Disease,This is a clinical trial to test the effectiveness of current guideline for the care of older adults with Alzheimer's disease. The study focuses on the primary care setting using a nurse care manager to facilitate guideline-level care. We are hypothesizing that patients who receive guideline-level care will have fewer behavioral problems than those who receive the usual care provided in primary care settings,Alzheimer's Disease,Behavioral,care management
NCT00246896,2001-08-31,2005-08-31,Not Applicable,A Program of Collaborative Care for Alzheimer Disease,This is a clinical trial to test the effectiveness of current guideline for the care of older adults with Alzheimer's disease. The study focuses on the primary care setting using a nurse care manager to facilitate guideline-level care. We are hypothesizing that patients who receive guideline-level care will have fewer behavioral problems than those who receive the usual care provided in primary care settings,Dementia,Behavioral,care management
NCT03601494,2017-02-01,2018-02-18,Not Applicable,Perineural Platelet Rich Plasma for Pain and Disability Management in Diabetic Peripheral Neuropathy,Peripheral neuropathy is very common in diabetes mellitus (DM). Till now there is no available effective therapy for this pathology. Objective: To evaluate the clinical effect of perineural platelet-rich plasma (PRP) injection as a treatment of diabetic peripheral neuropathy (DPN).,Diabetic Neuropathies,Other,perineural injection of platelet-rich plasma
NCT03601494,2017-02-01,2018-02-18,Not Applicable,Perineural Platelet Rich Plasma for Pain and Disability Management in Diabetic Peripheral Neuropathy,Peripheral neuropathy is very common in diabetes mellitus (DM). Till now there is no available effective therapy for this pathology. Objective: To evaluate the clinical effect of perineural platelet-rich plasma (PRP) injection as a treatment of diabetic peripheral neuropathy (DPN).,Chronic Pain,Other,perineural injection of platelet-rich plasma
NCT01122381,2011-12-31,2014-04-30,Phase 1/Phase 2,Pharmacologic and Genetic Evaluation of a C. Elegans Model for Migraine,The purpose of this study is to determine whether ethosuximide works better than placebo in the prevention of episodic migraine among veterans.,"Headache, Migraine",Other,placebo comparator
NCT01579604,2012-06-30,2019-12-31,Phase 4,Early Nerve Reconstruction Approach in Tetraplegic Patients With Dysfunctional Upper Extremity: a Randomized Controlled Trial.,"The cervical spine is most commonly injured, accounting for 53.4% of spinal injuries. More than 40% of all spinal injuries occur at either C4, C5 or C6 levels leading to variable loss of function in the upper extremities.

Traditionally, patients sustaining a cervical spine injury were followed for 2 years to ensure that recovery had stabilized before offering upper extremity reconstruction. This type of reconstruction includes active muscle transfer, tendon transfer and joint fusion.

Patients are most commonly assessed immediately at the time of injury. Muscle testing is commonly performed using Medical Research Grading System (MRC).

Although complete neurologic stabilization may not be complete until 2 years post-injury, in the group with initial grade 0 muscle strength after the acute phase of injury, expectations of improved muscle strength to or beyond grade 3 after 4-6 months is minimal. And grade 3 muscle strength is felt to be the minimum useful functional strength in a muscle group.

The investigators propose an early nerve reconstruction approach to the tetraplegic patient with dysfunction of the upper extremity to augment the available tendon transfers.

A comparative pilot study is proposed to determine the effectiveness of supinator branch to posterior interosseous nerve (PIN) transfer in 5 patients with cervical spine injury. Patient who fits inclusion criteria will be offered the opportunity to be involved in the study and reviewed at 6 months from injury. If the patient still has not regained Grade 3 power in finger or thumb extension, they will be randomized to be in a surgical group or non-surgical group.

If informed consent is obtained, then surgery will be completed between 6-9 months from the patient's original cervical spine injury. The patient will be followed at regular intervals post-operatively with expectation of 18-24 month follow-up.

Measures will be used pre and post-operatively for comparison. Measures will include MRC muscle grade (EDC), range of motion, Disability of the Arm, Shoulder, and Hand Questionnaire (DASH), and The Graded Redefined Assessment of Strength Sensibility and Prehension (GRASSP) (Kalsi-Ryan, 2011).",Tetraplegia,Procedure,Nerve reconstruction
