,nct_id,source,text,ner_manual_ct_target,ner_manual_ct_target_idx,ner_manual_ct_target_disease,ner_manual_ct_target_intervention
94,NCT05217628,OfficialTitle+BriefSummary,"A Phase II/III, Multicentre, 8-week run-in Phase Followed by a 12-week, Prospective, Parallel-group, Double-blind, Randomized Withdrawal, Placebo-controlled Study, With a 52 Week Open Label Extension, to Evaluate the Efficacy and Safety of Daily 1.5 to 3.5 mg Basimglurant in Patients With Pain Associated With Trigeminal Neuralgia With Suboptimal Response to Their Current Anti-pain Therapy. | Trigeminal neuralgia (TN), also called ""tic douloureux"", is the most common form of craniofacial neuropathic pain and is considered the cause of one of the most painful afflictions known in medical practice.

This study is designed to evaluate the efficacy and safety of 1.5mg - 3.5mg basimglurant in adults with TN.","[(138, 145, 'CONTROL', 'Placebo'), (260, 272, 'DRUG', 'Basimglurant'), (290, 294, 'CONDITION', 'Pain'), (311, 331, 'CONDITION', 'Trigeminal Neuralgia'), (395, 415, 'CONDITION', 'Trigeminal neuralgia'), (417, 419, 'CONDITION', 'TN'), (435, 449, 'CONDITION', 'tic douloureux'), (479, 508, 'CONDITION', 'craniofacial neuropathic pain'), (680, 692, 'DRUG', 'basimglurant'), (708, 710, 'CONDITION', 'TN')]","[(138, 145), (260, 272), (290, 294), (311, 331), (395, 415), (417, 419), (435, 449), (479, 508), (680, 692), (708, 710)]","[(290, 294, 'CONDITION'), (311, 331, 'CONDITION'), (395, 415, 'CONDITION'), (417, 419, 'CONDITION'), (435, 449, 'CONDITION'), (479, 508, 'CONDITION'), (708, 710, 'CONDITION')]","[(138, 145, 'CONTROL'), (260, 272, 'DRUG'), (680, 692, 'DRUG')]"
95,NCT05371041,OfficialTitle+BriefSummary,"Defining Targets for Tic Detection and Suppression in Tourette Syndrome Deep Brain Stimulation | The investigators will implant and monitor 8 research subjects with a subcortical closed-loop system for detection and suppression of tics. The project will use the FDA-approved ""Medtronic Percept PC"" device, which is an implantable neurostimulator capable of recording neural signals. The study will target the CM nucleus of the thalamus and the aGPi in each brain hemisphere from each subject and we will connect the two leads placed in each brain hemisphere to two Percept devices.","[(21, 24, 'CONDITION', 'Tic'), (54, 71, 'CONDITION', 'Tourette Syndrome'), (72, 94, 'OTHER', 'Deep Brain Stimulation'), (167, 197, 'OTHER', 'subcortical closed-loop system'), (231, 235, 'CONDITION', 'tics'), (276, 296, 'OTHER', 'Medtronic Percept PC'), (318, 345, 'OTHER', 'implantable neurostimulator')]","[(21, 24), (54, 71), (72, 94), (167, 197), (231, 235), (276, 296), (318, 345)]","[(21, 24, 'CONDITION'), (54, 71, 'CONDITION'), (231, 235, 'CONDITION')]","[(72, 94, 'OTHER'), (167, 197, 'OTHER'), (276, 296, 'OTHER'), (318, 345, 'OTHER')]"
96,NCT05730465,OfficialTitle+BriefSummary,"Improving Blood Pressure Control in Stroke Patients by Increasing Access to a Home Blood Pressure Monitor | The goal of this clinical trial is to learn whether providing teaching with a low-cost device can help to improve blood pressure, health outcomes, patient self-efficacy without exacerbating inequity between advantaged and disadvantaged patients.

The main question[s] it aims to answer are:

Does providing a free home blood pressure cuff improve control of hypertension?
Does providing a free home blood pressure cuff have a greater impact on control of hypertension in disadvantaged populations?
Does improved control of home blood pressure decrease adverse patient outcomes?

Participants will be asked to

Take their blood pressure at home and records the results
Participate in follow-up phone calls from investigators at at 3 and 6 months

Researchers will compare patients provided with home blood pressure monitors to those who are provided with routine education","[(36, 42, 'CONDITION', 'Stroke'), (78, 105, 'OTHER', 'Home Blood Pressure Monitor'), (422, 446, 'OTHER', 'home blood pressure cuff'), (466, 478, 'CONDITION', 'hypertension'), (502, 526, 'OTHER', 'home blood pressure cuff'), (563, 575, 'CONDITION', 'hypertension')]","[(36, 42), (78, 105), (422, 446), (466, 478), (502, 526), (563, 575)]","[(36, 42, 'CONDITION'), (466, 478, 'CONDITION'), (563, 575, 'CONDITION')]","[(78, 105, 'OTHER'), (422, 446, 'OTHER'), (502, 526, 'OTHER')]"
97,NCT03787693,OfficialTitle+BriefSummary,"Virtual Reality Augmented Gait Adaptation in Stroke Survivors | The major problem in stroke survivors that is being addressed in this research project is walking asymmetry, i.e., difference between the legs during walking (e.g. steps on the more affected side are longer than the other). A potential solution to this problem is using new technology like virtual reality during walking training to make stroke survivors have a better sense of their asymmetry. A second problem that we aim to address in this study is whether asymmetry is accurately felt by the stroke survivors and how we can address it. Our ongoing work on the effects of virtual reality on learning new walking tasks in stroke survivors indicates that virtual reality maybe particularly important for those with walking asymmetry. In this study, we plan to recruit stroke survivors who have such asymmetries during walking and have them learn a new walking task in virtual reality. We will also test the stroke survivors to determine if there is a relationship between how well they learn the new task with their ability to feel asymmetry accurately.","[(0, 41, 'OTHER', 'Virtual Reality Augmented Gait Adaptation'), (45, 51, 'CONDITION', 'Stroke'), (85, 91, 'CONDITION', 'stroke'), (154, 171, 'CONDITION', 'walking asymmetry'), (354, 369, 'OTHER', 'virtual reality'), (377, 393, 'PHYSICAL', 'walking training'), (402, 408, 'CONDITION', 'stroke'), (560, 566, 'CONDITION', 'stroke'), (639, 654, 'OTHER', 'virtual reality'), (688, 694, 'CONDITION', 'stroke'), (720, 735, 'OTHER', 'virtual reality'), (833, 839, 'CONDITION', 'stroke'), (864, 890, 'CONDITION', 'asymmetries during walking'), (933, 948, 'OTHER', 'virtual reality'), (972, 978, 'CONDITION', 'stroke')]","[(0, 41), (45, 51), (85, 91), (154, 171), (354, 369), (377, 393), (402, 408), (560, 566), (639, 654), (688, 694), (720, 735), (833, 839), (864, 890), (933, 948), (972, 978)]","[(45, 51, 'CONDITION'), (85, 91, 'CONDITION'), (154, 171, 'CONDITION'), (402, 408, 'CONDITION'), (560, 566, 'CONDITION'), (688, 694, 'CONDITION'), (833, 839, 'CONDITION'), (864, 890, 'CONDITION'), (972, 978, 'CONDITION')]","[(0, 41, 'OTHER'), (354, 369, 'OTHER'), (377, 393, 'PHYSICAL'), (639, 654, 'OTHER'), (720, 735, 'OTHER'), (933, 948, 'OTHER')]"
98,NCT02059980,OfficialTitle+BriefSummary,"Developing Effective Response Inhibition Training for Symptom Relief in Obsessive-Compulsive and Related Disorders and Trichotillomania | Obsessive-compulsive disorder (OCD) and its related disorders (e.g., trichotillomania) are characterized by the marked difficulty in inhibiting unwanted or inappropriate responses. There is compelling evidence that poor response inhibition is a core cognitive feature of OCD and its related disorders, but no effective intervention exists that directly attempts to address this problematic cognitive deficiency. This study will examine the feasibility and clinical utility of a computerized cognitive training program designed to improve response inhibition among individuals diagnosed with OCD or trichotillomania.This training program offers systematic practice of response inhibition in the form of a 40-level computer game. Individuals with these conditions will be randomized to either 8 sessions of (a) computerized response inhibition training (RIT) or (b) placebo computer training (PLT). We hypothesize that RIT will outperform PLT in improving response inhibition capabilities and reducing relevant clinical symptoms. In sum, this project is expected to generate important knowledge to guide the development of effective computer-based treatment approaches that may help reduce critical problems of existing treatments such as suboptimal patient retention and treatment under-utilization, thereby improving overall treatment response rates among individuals suffering from OCD and related conditions.","[(21, 49, 'BEHAVIOURAL', 'Response Inhibition Training'), (72, 114, 'CONDITION', 'Obsessive-Compulsive and Related Disorders'), (119, 135, 'CONDITION', 'Trichotillomania'), (138, 167, 'CONDITION', 'Obsessive-compulsive disorder'), (169, 172, 'CONDITION', 'OCD'), (207, 223, 'CONDITION', 'trichotillomania'), (409, 412, 'CONDITION', 'OCD'), (528, 548, 'CONDITION', 'cognitive deficiency'), (616, 655, 'BEHAVIOURAL', 'computerized cognitive training program'), (729, 732, 'CONDITION', 'OCD'), (736, 752, 'CONDITION', 'trichotillomania'), (782, 824, 'BEHAVIOURAL', 'systematic practice of response inhibition'), (842, 864, 'BEHAVIOURAL', '40-level computer game'), (947, 988, 'BEHAVIOURAL', 'computerized response inhibition training'), (990, 993, 'BEHAVIOURAL', 'RIT'), (1002, 1027, 'CONTROL', 'placebo computer training'), (1029, 1032, 'CONTROL', 'PLT'), (1055, 1058, 'BEHAVIOURAL', 'RIT'), (1075, 1078, 'CONTROL', 'PLT'), (1521, 1524, 'CONDITION', 'OCD')]","[(21, 49), (72, 114), (119, 135), (138, 167), (169, 172), (207, 223), (409, 412), (528, 548), (616, 655), (729, 732), (736, 752), (782, 824), (842, 864), (947, 988), (990, 993), (1002, 1027), (1029, 1032), (1055, 1058), (1075, 1078), (1521, 1524)]","[(72, 114, 'CONDITION'), (119, 135, 'CONDITION'), (138, 167, 'CONDITION'), (169, 172, 'CONDITION'), (207, 223, 'CONDITION'), (409, 412, 'CONDITION'), (528, 548, 'CONDITION'), (729, 732, 'CONDITION'), (736, 752, 'CONDITION'), (1521, 1524, 'CONDITION')]","[(21, 49, 'BEHAVIOURAL'), (616, 655, 'BEHAVIOURAL'), (782, 824, 'BEHAVIOURAL'), (842, 864, 'BEHAVIOURAL'), (947, 988, 'BEHAVIOURAL'), (990, 993, 'BEHAVIOURAL'), (1002, 1027, 'CONTROL'), (1029, 1032, 'CONTROL'), (1055, 1058, 'BEHAVIOURAL'), (1075, 1078, 'CONTROL')]"
99,NCT05101837,OfficialTitle+BriefSummary,"Feasibility and Effectiveness of a Specific App to Delivery Mindfulness Sessions to Patients With Different Kinds of Pain Condition: a Pilot Study | A standardized behavioural approach based on mindfulness delivered mainly by a specific APP on android will be developed and applied for patients with chronic pain conditions, as migraine and neuropathic pain.

The aim of this pilot study:

The investigators propose a pilot study to enforce the application of a Home-program for patients with different pain conditions, to learn mindfulness practice, added to a regular mindfulness guided face-to-face program, by using the technology with android to receive mindfulness sessions for daily practice and to assess the feasibility and the effectiveness of behavioural approach base on mindfulness delivered with this modality.","[(35, 80, 'OTHER', 'Specific App to Delivery Mindfulness Sessions'), (117, 121, 'CONDITION', 'Pain'), (194, 240, 'OTHER', 'mindfulness delivered mainly by a specific APP'), (300, 312, 'CONDITION', 'chronic pain'), (328, 336, 'CONDITION', 'migraine'), (341, 357, 'CONDITION', 'neuropathic pain'), (462, 474, 'BEHAVIOURAL', 'Home-program'), (503, 507, 'CONDITION', 'pain'), (529, 540, 'BEHAVIOURAL', 'mindfulness'), (570, 609, 'BEHAVIOURAL', 'mindfulness guided face-to-face program'), (659, 670, 'BEHAVIOURAL', 'mindfulness'), (783, 794, 'BEHAVIOURAL', 'mindfulness')]","[(35, 80), (117, 121), (194, 240), (300, 312), (328, 336), (341, 357), (462, 474), (503, 507), (529, 540), (570, 609), (659, 670), (783, 794)]","[(117, 121, 'CONDITION'), (300, 312, 'CONDITION'), (328, 336, 'CONDITION'), (341, 357, 'CONDITION'), (503, 507, 'CONDITION')]","[(35, 80, 'OTHER'), (194, 240, 'OTHER'), (462, 474, 'BEHAVIOURAL'), (529, 540, 'BEHAVIOURAL'), (570, 609, 'BEHAVIOURAL'), (659, 670, 'BEHAVIOURAL'), (783, 794, 'BEHAVIOURAL')]"
100,NCT03799887,OfficialTitle+BriefSummary,"Effects of Different Percentages Body Weight Supported Treadmill Training on Gait, Balance, Quality of Life and Fatigue in Parkinson's Disease: A Double Blind Randomized Controlled Trial | Body weight supported treadmill training (BWSTT) is an important rehabilitative choice for neurologically impaired subjects such as Parkinson's disease (PD). The aim of the study is to evaluate the effectiveness of different percentages BWSTT on gait, balance, quality of life and fatigue in moderate to advanced PD.","[(33, 73, 'PHYSICAL', 'Body Weight Supported Treadmill Training'), (112, 119, 'CONDITION', 'Fatigue'), (123, 142, 'CONDITION', ""Parkinson's Disease""), (189, 229, 'PHYSICAL', 'Body weight supported treadmill training'), (231, 236, 'PHYSICAL', 'BWSTT'), (321, 340, 'CONDITION', ""Parkinson's disease""), (342, 344, 'CONDITION', 'PD'), (426, 431, 'PHYSICAL', 'BWSTT'), (470, 477, 'CONDITION', 'fatigue'), (481, 504, 'CONDITION', 'moderate to advanced PD')]","[(33, 73), (112, 119), (123, 142), (189, 229), (231, 236), (321, 340), (342, 344), (426, 431), (470, 477), (481, 504)]","[(112, 119, 'CONDITION'), (123, 142, 'CONDITION'), (321, 340, 'CONDITION'), (342, 344, 'CONDITION'), (470, 477, 'CONDITION'), (481, 504, 'CONDITION')]","[(33, 73, 'PHYSICAL'), (189, 229, 'PHYSICAL'), (231, 236, 'PHYSICAL'), (426, 431, 'PHYSICAL')]"
101,NCT05776706,OfficialTitle+BriefSummary,"Clinical Trial for the Evaluation of the Accuracy of Augmented Reality Based Neuronavigation System | The goal of this clinical trial is to test augmented reality (AR) based neuronavigation system in surgeries for patients of brain neoplasm or cerebral vascular disease. The main questions it aims to answer are:

• AR based neuronavigation system can achieve accuracy that is not inferior to conventional intraoperative navigation system.

Participants will participate the study after informed consent. When participants undergo surgery for their brain tumor, we will set up 2 types of neuronavigation, conventional navigation system and developed AR based neuronavigation system. Surgeon will plan and conduct surgery based on only conventional navigation system, but 3D errors at several selected points between two types of navigation will be measured and analyzed.","[(53, 99, 'OTHER', 'Augmented Reality Based Neuronavigation System'), (145, 196, 'OTHER', 'augmented reality (AR) based neuronavigation system'), (226, 240, 'CONDITION', 'brain neoplasm'), (244, 269, 'CONDITION', 'cerebral vascular disease'), (316, 347, 'OTHER', 'AR based neuronavigation system'), (393, 438, 'CONTROL', 'conventional intraoperative navigation system'), (549, 560, 'CONDITION', 'brain tumor'), (605, 635, 'CONTROL', 'conventional navigation system'), (650, 681, 'OTHER', 'AR based neuronavigation system'), (735, 765, 'CONTROL', 'conventional navigation system')]","[(53, 99), (145, 196), (226, 240), (244, 269), (316, 347), (393, 438), (549, 560), (605, 635), (650, 681), (735, 765)]","[(226, 240, 'CONDITION'), (244, 269, 'CONDITION'), (549, 560, 'CONDITION')]","[(53, 99, 'OTHER'), (145, 196, 'OTHER'), (316, 347, 'OTHER'), (393, 438, 'CONTROL'), (605, 635, 'CONTROL'), (650, 681, 'OTHER'), (735, 765, 'CONTROL')]"
102,NCT03005249,OfficialTitle+BriefSummary,"Neural Stem Cells Therapy for Cerebral Palsy: a Prospective, Randomized, Parallel-controlled Trial | To evaluate the safety and efficacy of neural stem cells (NSCs) therapy for cerebral palsy.","[(0, 17, 'SURGICAL', 'Neural Stem Cells'), (30, 44, 'CONDITION', 'Cerebral Palsy'), (140, 157, 'SURGICAL', 'neural stem cells'), (159, 163, 'SURGICAL', 'NSCs'), (177, 191, 'CONDITION', 'cerebral palsy')]","[(0, 17), (30, 44), (140, 157), (159, 163), (177, 191)]","[(30, 44, 'CONDITION'), (177, 191, 'CONDITION')]","[(0, 17, 'SURGICAL'), (140, 157, 'SURGICAL'), (159, 163, 'SURGICAL')]"
103,NCT02729766,OfficialTitle+BriefSummary,"Effects of Empagliflozin an SGLT2-Inhibitor on Healthy Volunteers With Induced Hypotonic Hyponatremia - the DIVE Study | Empagliflozin (Jardiance)® is a sodium glucose co-transporter 2 (SGLT2)-Inhibitor, which is a new treatment option developed for patients with diabetes mellitus type 2. The SGLT2 is expressed in the proximal tubule and reabsorbs approximately 90 percent of the filtered glucose. The inhibition of SGLT2 results in renal excretion of glucose with subsequent osmotic diuresis. This mechanism could result in a therapeutic effect in patients with hypotonic hyponatremia as in the syndrome of inappropriate antidiuretic hormone (ADH) secretion (SIAD). Because patients with SIAD usually have several comorbidities and different medications, studies investigating the physiological effects are difficult to interpret. Therefore a model to study the possible physiological effect of SGLT2-inhibitors in hypotonic hyponatremia as in SIAD is needed.

The aim of this study is to evaluate whether empagliflozin (Jardiance)® has an effect on serum sodium levels of healthy volunteers with induced hypotonic hyponatremia.","[(11, 24, 'DRUG', 'Empagliflozin'), (28, 43, 'DRUG', 'SGLT2-Inhibitor'), (79, 101, 'CONDITION', 'Hypotonic Hyponatremia'), (121, 134, 'DRUG', 'Empagliflozin'), (136, 145, 'DRUG', 'Jardiance'), (153, 202, 'DRUG', 'sodium glucose co-transporter 2 (SGLT2)-Inhibitor'), (565, 587, 'CONDITION', 'hypotonic hyponatremia'), (898, 914, 'DRUG', 'SGLT2-inhibitors'), (918, 940, 'CONDITION', 'hypotonic hyponatremia'), (1009, 1022, 'DRUG', 'empagliflozin'), (1024, 1033, 'DRUG', 'Jardiance'), (1108, 1130, 'CONDITION', 'hypotonic hyponatremia')]","[(11, 24), (28, 43), (79, 101), (121, 134), (136, 145), (153, 202), (565, 587), (898, 914), (918, 940), (1009, 1022), (1024, 1033), (1108, 1130)]","[(79, 101, 'CONDITION'), (565, 587, 'CONDITION'), (918, 940, 'CONDITION'), (1108, 1130, 'CONDITION')]","[(11, 24, 'DRUG'), (28, 43, 'DRUG'), (121, 134, 'DRUG'), (136, 145, 'DRUG'), (153, 202, 'DRUG'), (898, 914, 'DRUG'), (1009, 1022, 'DRUG'), (1024, 1033, 'DRUG')]"
