,nct_id,source,text,ner_manual_ct_target,ner_manual_ct_target_idx,ner_manual_ct_target_disease,ner_manual_ct_target_intervention
266,NCT05681663,OfficialTitle+BriefSummary,"The Effectiveness of Different Pressure of Extracorporeal Shock Wave Therapy for Management of Carpal Tunnel Syndrome: a Randomized Controlled Trial | Peripheral nerve entrapment neuropathies are the most common mononeuropathies in clinical practice. Carpal Tunnel Syndrome (CTS), n. It occurs as a result of compression of the medianus as it passes through the carpal tunnel, a narrow osteofibrous canal. CTS is the most common entrapment neuropathy of the upper extremity, affecting approximately 3% of the general adult population.

This study, which was designed as a randomized controlled study, will include 36 patients with CTS, aged between 18-65, who applied to Kırşehir Ahi Evran University Training and Research Hospital. In our study, both groups will be given 10 minutes of paraffin, 20 minutes of TENS, and 10 repetitions of tendon gliding exercise, 3 days a week for a total of 3 weeks (9 sessions). EESDT will be applied once a week in both groups (one group at 4 bar and the other at 1.5 bar pressure). Measurements will be made before treatment, after treatment, and at 12 weeks post-treatment.

In the literature, different pressure parameters were used in studies examining the efficacy of ESDT in the treatment of CTS. Although ESDT has been shown to have a curative effect on CTS, there is no consensus on which pressure parameter is more effective. Therefore, in this study, the effectiveness of ESDT applied at different pressure parameters in the treatment of CTS will be examined.","[(43, 76, 'OTHER', 'Extracorporeal Shock Wave Therapy'), (95, 117, 'CONDITION', 'Carpal Tunnel Syndrome'), (251, 273, 'CONDITION', 'Carpal Tunnel Syndrome'), (275, 278, 'CONDITION', 'CTS'), (406, 409, 'CONDITION', 'CTS'), (631, 634, 'CONDITION', 'CTS'), (787, 795, 'OTHER', 'paraffin'), (811, 815, 'OTHER', 'TENS'), (839, 862, 'PHYSICAL', 'tendon gliding exercise'), (915, 920, 'OTHER', 'EESDT'), (1210, 1214, 'OTHER', 'ESDT'), (1235, 1238, 'CONDITION', 'CTS'), (1249, 1253, 'OTHER', 'ESDT'), (1298, 1301, 'CONDITION', 'CTS'), (1419, 1423, 'OTHER', 'ESDT'), (1485, 1488, 'CONDITION', 'CTS')]","[(43, 76), (95, 117), (251, 273), (275, 278), (406, 409), (631, 634), (787, 795), (811, 815), (839, 862), (915, 920), (1210, 1214), (1235, 1238), (1249, 1253), (1298, 1301), (1419, 1423), (1485, 1488)]","[(95, 117, 'CONDITION'), (251, 273, 'CONDITION'), (275, 278, 'CONDITION'), (406, 409, 'CONDITION'), (631, 634, 'CONDITION'), (1235, 1238, 'CONDITION'), (1298, 1301, 'CONDITION'), (1485, 1488, 'CONDITION')]","[(43, 76, 'OTHER'), (787, 795, 'OTHER'), (811, 815, 'OTHER'), (839, 862, 'PHYSICAL'), (915, 920, 'OTHER'), (1210, 1214, 'OTHER'), (1249, 1253, 'OTHER'), (1419, 1423, 'OTHER')]"
267,NCT00299702,OfficialTitle+BriefSummary,"A 2-year, Prospective, Blinded-rater, Open-label, Active-controlled, Multicenter, Randomized Study of Long-term Efficacy and Effectiveness Comparing Risperdal® Consta® and Abilify® (Aripiprazole) in Adults With Schizophrenia | The purpose of this study is to compare the effectiveness of two antipsychotic medications, RisperdalÂ® ConstaÂ® versus AbilifyÂ®, over a 2-year treatment period in the long-term maintenance of patients with schizophrenia.","[(149, 158, 'DRUG', 'Risperdal'), (160, 166, 'DRUG', 'Consta'), (172, 179, 'DRUG', 'Abilify'), (182, 194, 'DRUG', 'Aripiprazole'), (211, 224, 'CONDITION', 'Schizophrenia'), (319, 329, 'DRUG', 'RisperdalÂ'), (331, 338, 'DRUG', 'ConstaÂ'), (347, 355, 'DRUG', 'AbilifyÂ'), (435, 448, 'CONDITION', 'schizophrenia')]","[(149, 158), (160, 166), (172, 179), (182, 194), (211, 224), (319, 329), (331, 338), (347, 355), (435, 448)]","[(211, 224, 'CONDITION'), (435, 448, 'CONDITION')]","[(149, 158, 'DRUG'), (160, 166, 'DRUG'), (172, 179, 'DRUG'), (182, 194, 'DRUG'), (319, 329, 'DRUG'), (331, 338, 'DRUG'), (347, 355, 'DRUG')]"
268,NCT04942574,OfficialTitle+BriefSummary,"Voice Biomarkers to Predict Excessive Daytime Sleepiness | This study aims at measuring the impact of a night of sleep deprivation over the vocal characteristics of healthy subjects.To do so, the subjects takes a Multiple Sleep Latency Test (MSLT) the day after a night of total sleep deprivation (or a supervised normal night for the control subjects). Before each iteration of the MSLT, the subjects are recorded during the reading of a text and fill three medical questionnaires : Karolinska Sleepiness Scale (KSS), Visual Analogue Scale for Fatigue (VAS-F) and Visual Analogue Scale for Anxiety (VAS-A), allowing to link variations of vocal markers to the variations of these measures.","[(28, 56, 'CONDITION', 'Excessive Daytime Sleepiness')]","[(28, 56)]","[(28, 56, 'CONDITION')]",[]
269,NCT04389762,OfficialTitle+BriefSummary,Lactobacillus Plantarum PS128 May Improve Off Duration in Parkinson's Disease: a Pilot Study | The purpose of this study is to investigate the short term effects (12 Weeks) of Lactobacillus plantarum PS128 (PS128) on Parkinson's disease (PD) symptoms.,"[(0, 29, 'OTHER', 'Lactobacillus Plantarum PS128'), (58, 77, 'CONDITION', ""Parkinson's Disease""), (176, 205, 'OTHER', 'Lactobacillus plantarum PS128'), (207, 212, 'OTHER', 'PS128'), (217, 236, 'CONDITION', ""Parkinson's disease""), (238, 240, 'CONDITION', 'PD')]","[(0, 29), (58, 77), (176, 205), (207, 212), (217, 236), (238, 240)]","[(58, 77, 'CONDITION'), (217, 236, 'CONDITION'), (238, 240, 'CONDITION')]","[(0, 29, 'OTHER'), (176, 205, 'OTHER'), (207, 212, 'OTHER')]"
270,NCT05679505,OfficialTitle+BriefSummary,"EFFECTS OF VAGUS NERVE STIMULATION IN POST COVID-19 SYNDROME: A RANDOMIZED CONTROLLED TRIAL | The aim of this study is to increase parasympathetic activity and decrease the severity of symptoms by providing vagal stimulation with the t-VNS method in order to suppress the increased sympathetic activity in patients with prolonged Covid symptoms.The main question[s] it aims to answer are:

Question 1:Is left ear transcutaneous vagus nerve stimulation effective in suppressing the symptoms of patients in Post Covid syndrome?

Question 2:Is bilateral auricular transcutaneous vagus nerve stimulation effective in suppressing the symptoms of patients in Post Covid syndrome?

A 5-minute heart rate variability measurement will be performed to measure the effectiveness of vagus nerve stimulation in participants.HRV is a non-invasive method used to evaluate ANS activity and is a measure of heart rate change over a period of time","[(11, 34, 'OTHER', 'VAGUS NERVE STIMULATION'), (38, 60, 'CONDITION', 'POST COVID-19 SYNDROME'), (207, 246, 'OTHER', 'vagal stimulation with the t-VNS method'), (320, 335, 'CONDITION', 'prolonged Covid'), (404, 451, 'OTHER', 'left ear transcutaneous vagus nerve stimulation'), (505, 524, 'CONDITION', 'Post Covid syndrome'), (541, 599, 'OTHER', 'bilateral auricular transcutaneous vagus nerve stimulation'), (653, 672, 'CONDITION', 'Post Covid syndrome'), (771, 794, 'OTHER', 'vagus nerve stimulation')]","[(11, 34), (38, 60), (207, 246), (320, 335), (404, 451), (505, 524), (541, 599), (653, 672), (771, 794)]","[(38, 60, 'CONDITION'), (320, 335, 'CONDITION'), (505, 524, 'CONDITION'), (653, 672, 'CONDITION')]","[(11, 34, 'OTHER'), (207, 246, 'OTHER'), (404, 451, 'OTHER'), (541, 599, 'OTHER'), (771, 794, 'OTHER')]"
271,NCT02195895,OfficialTitle+BriefSummary,"12 Month Open-Label Extension Study of the Effect of Alendronate on Bone in People With Chronic SCI Previously Treated With Teriparatide | The purpose of this study is to determine if a year of alendronate treatment will maintain or increase bone mass density (BMD) compared to baseline BMD values in people with chronic spinal cord injury (SCI).

This study will also investigate 1) if alendronate therapy will increase bone strength in people with chronic SCI, 2) the number of participants with adverse events from alendronate, and 3) the effects of alendronate on serum markers of bone metabolism.","[(53, 64, 'DRUG', 'Alendronate'), (88, 99, 'CONDITION', 'Chronic SCI'), (124, 136, 'DRUG', 'Teriparatide'), (194, 205, 'DRUG', 'alendronate'), (313, 339, 'CONDITION', 'chronic spinal cord injury'), (341, 344, 'CONDITION', 'SCI'), (387, 398, 'DRUG', 'alendronate'), (450, 461, 'CONDITION', 'chronic SCI'), (518, 529, 'DRUG', 'alendronate'), (553, 564, 'DRUG', 'alendronate')]","[(53, 64), (88, 99), (124, 136), (194, 205), (313, 339), (341, 344), (387, 398), (450, 461), (518, 529), (553, 564)]","[(88, 99, 'CONDITION'), (313, 339, 'CONDITION'), (341, 344, 'CONDITION'), (450, 461, 'CONDITION')]","[(53, 64, 'DRUG'), (124, 136, 'DRUG'), (194, 205, 'DRUG'), (387, 398, 'DRUG'), (518, 529, 'DRUG'), (553, 564, 'DRUG')]"
272,NCT02117726,OfficialTitle+BriefSummary,"Impact of Various Sedation Regimens on the Incidence of Post-sedation Delirium in Patients Receiving Mechanical Ventilation | Sedation drugs that are commonly used in ICU in treatment of ARDS, includes propofol, midazolam and dexmedetomidine . Among these, both dexmedetomidine and propofol have been reported to be used together with midazolam in ICU and the combination of propofol and midazolam is most commonly used, but things follow include a high incidence rate of delirium, But the combination of midazolam and dexmedetomidine may have complementary advantages and could have be a better choice for sedation. In this study, we attempted to observe the effects of two different drug regimens on delirium incidence rates in severe ARDS patients' : midazolam and propofol vs propofol and dexmedetomidine .","[(18, 35, 'OTHER', 'Sedation Regimens'), (56, 78, 'CONDITION', 'Post-sedation Delirium'), (101, 123, 'CONDITION', 'Mechanical Ventilation'), (187, 191, 'CONDITION', 'ARDS'), (202, 210, 'DRUG', 'propofol'), (212, 221, 'DRUG', 'midazolam'), (226, 241, 'DRUG', 'dexmedetomidine'), (262, 277, 'DRUG', 'dexmedetomidine'), (282, 290, 'DRUG', 'propofol'), (335, 344, 'DRUG', 'midazolam'), (375, 383, 'DRUG', 'propofol'), (388, 397, 'DRUG', 'midazolam'), (472, 480, 'CONDITION', 'delirium'), (505, 514, 'DRUG', 'midazolam'), (519, 534, 'DRUG', 'dexmedetomidine'), (675, 698, 'OTHER', 'different drug regimens'), (702, 710, 'CONDITION', 'delirium'), (737, 741, 'CONDITION', 'ARDS'), (754, 763, 'DRUG', 'midazolam'), (768, 776, 'DRUG', 'propofol'), (780, 788, 'DRUG', 'propofol'), (793, 808, 'DRUG', 'dexmedetomidine')]","[(18, 35), (56, 78), (101, 123), (187, 191), (202, 210), (212, 221), (226, 241), (262, 277), (282, 290), (335, 344), (375, 383), (388, 397), (472, 480), (505, 514), (519, 534), (675, 698), (702, 710), (737, 741), (754, 763), (768, 776), (780, 788), (793, 808)]","[(56, 78, 'CONDITION'), (101, 123, 'CONDITION'), (187, 191, 'CONDITION'), (472, 480, 'CONDITION'), (702, 710, 'CONDITION'), (737, 741, 'CONDITION')]","[(18, 35, 'OTHER'), (202, 210, 'DRUG'), (212, 221, 'DRUG'), (226, 241, 'DRUG'), (262, 277, 'DRUG'), (282, 290, 'DRUG'), (335, 344, 'DRUG'), (375, 383, 'DRUG'), (388, 397, 'DRUG'), (505, 514, 'DRUG'), (519, 534, 'DRUG'), (675, 698, 'OTHER'), (754, 763, 'DRUG'), (768, 776, 'DRUG'), (780, 788, 'DRUG'), (793, 808, 'DRUG')]"
273,NCT04124471,OfficialTitle+BriefSummary,"Positive Airway Pressure for the Treatment of the Obstructive Sleep Apnea Syndrome in Children With Down Syndrome (Stage 1) | To identify the perceptions, beliefs, and family-relevant outcomes regarding the treatment of obstructive sleep apnea syndrome (OSAS) with positive airway pressure (PAP) in children with Down's Syndrome (DS).","[(0, 24, 'OTHER', 'Positive Airway Pressure'), (50, 82, 'CONDITION', 'Obstructive Sleep Apnea Syndrome'), (100, 113, 'CONDITION', 'Down Syndrome'), (220, 252, 'CONDITION', 'obstructive sleep apnea syndrome'), (254, 258, 'CONDITION', 'OSAS'), (265, 289, 'OTHER', 'positive airway pressure'), (291, 294, 'OTHER', 'PAP'), (313, 328, 'CONDITION', ""Down's Syndrome""), (330, 332, 'CONDITION', 'DS')]","[(0, 24), (50, 82), (100, 113), (220, 252), (254, 258), (265, 289), (291, 294), (313, 328), (330, 332)]","[(50, 82, 'CONDITION'), (100, 113, 'CONDITION'), (220, 252, 'CONDITION'), (254, 258, 'CONDITION'), (313, 328, 'CONDITION'), (330, 332, 'CONDITION')]","[(0, 24, 'OTHER'), (265, 289, 'OTHER'), (291, 294, 'OTHER')]"
274,NCT00828958,OfficialTitle+BriefSummary,Local Site Tolerability of Multiple Dose Treatment With Deltoid Intramuscular Injection of RISPERDAL CONSTA in Subjects With Chronic Schizophrenia. | The purpose of this study is to examine the discontinuation rate of schizophrenia patients receiving multiple sequential 2 mL injections of long acting injectable risperidone (an atypical antipsychotic medication) when administered into the deltoid muscle once every 2 weeks.,"[(91, 100, 'DRUG', 'RISPERDAL'), (125, 146, 'CONDITION', 'Chronic Schizophrenia'), (218, 231, 'CONDITION', 'schizophrenia'), (313, 324, 'DRUG', 'risperidone')]","[(91, 100), (125, 146), (218, 231), (313, 324)]","[(125, 146, 'CONDITION'), (218, 231, 'CONDITION')]","[(91, 100, 'DRUG'), (313, 324, 'DRUG')]"
275,NCT00285402,OfficialTitle+BriefSummary,Intranasal AST-726 Treatment for Prophylaxis of Migraine: A Placebo-Controlled Clinical Study | The purpose of this migraine prevention study is to evaluate the efficacy and safety of AST-726 in moderate to severe migraine patients at one of two doses compared to placebo and compared to a baseline period as measured by a reduction in the number of migraine days.,"[(11, 18, 'DRUG', 'AST-726'), (48, 56, 'CONDITION', 'Migraine'), (60, 67, 'CONTROL', 'Placebo'), (116, 124, 'CONDITION', 'migraine'), (184, 191, 'DRUG', 'AST-726'), (195, 222, 'CONDITION', 'moderate to severe migraine'), (264, 271, 'CONTROL', 'placebo'), (350, 358, 'CONDITION', 'migraine')]","[(11, 18), (48, 56), (60, 67), (116, 124), (184, 191), (195, 222), (264, 271), (350, 358)]","[(48, 56, 'CONDITION'), (116, 124, 'CONDITION'), (195, 222, 'CONDITION'), (350, 358, 'CONDITION')]","[(11, 18, 'DRUG'), (60, 67, 'CONTROL'), (184, 191, 'DRUG'), (264, 271, 'CONTROL')]"
276,NCT05484219,OfficialTitle+BriefSummary,"Functional Navigation in Surgery of Cerebral Tumors and Vascular Malformations: a Prospective, Single Arm Clinical Trial | The purpose of the study is to assess accuracy, advantages of functional neuronavigation and calculate safe distance from motor areas to brain tumors and vascular malformations in image-guided surgery.","[(0, 32, 'SURGICAL', 'Functional Navigation in Surgery'), (36, 51, 'CONDITION', 'Cerebral Tumors'), (56, 78, 'CONDITION', 'Vascular Malformations'), (185, 211, 'SURGICAL', 'functional neuronavigation'), (260, 272, 'CONDITION', 'brain tumors'), (277, 299, 'CONDITION', 'vascular malformations'), (303, 323, 'SURGICAL', 'image-guided surgery')]","[(0, 32), (36, 51), (56, 78), (185, 211), (260, 272), (277, 299), (303, 323)]","[(36, 51, 'CONDITION'), (56, 78, 'CONDITION'), (260, 272, 'CONDITION'), (277, 299, 'CONDITION')]","[(0, 32, 'SURGICAL'), (185, 211, 'SURGICAL'), (303, 323, 'SURGICAL')]"
277,NCT00996983,OfficialTitle+BriefSummary,"Phase II Study of Intrathecal Ziconotide for the Treatment of Neuropathic Pain in Patients With Cancer | Neuropathic pain is difficult to control because it is only partially sensitive to opioid analgesics, and requires the addition of other therapies such as antidepressants and epileptics. Ziconotide is a drug that is used to treat neuropathic pain in patients who have had inadequate pain control with prior combination of medicines.","[(30, 40, 'DRUG', 'Ziconotide'), (62, 78, 'CONDITION', 'Neuropathic Pain'), (96, 102, 'CONDITION', 'Cancer'), (105, 121, 'CONDITION', 'Neuropathic pain'), (292, 302, 'DRUG', 'Ziconotide'), (335, 351, 'CONDITION', 'neuropathic pain'), (388, 392, 'CONDITION', 'pain')]","[(30, 40), (62, 78), (96, 102), (105, 121), (292, 302), (335, 351), (388, 392)]","[(62, 78, 'CONDITION'), (96, 102, 'CONDITION'), (105, 121, 'CONDITION'), (335, 351, 'CONDITION'), (388, 392, 'CONDITION')]","[(30, 40, 'DRUG'), (292, 302, 'DRUG')]"
